"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"2468",2468,-83.13217,29.18812,"CKM2015020708","OtterTrawl",2,2015,1,0,0,0,0,0,0,-2.8,6.08302783966064,13.5767431259155,0.0145361563190818,14.80930519104,31.6223678588867,190.695037841797,0,6,0,13891,292678.651011226,3230709.79844737,1,NA
"2469",2469,-83.04262,29.123,"CKM2015030702","OtterTrawl",3,2015,1,1,0,0,0,0,0,-1.6,5.28726482391357,22.9227523803711,0.0141865136101842,14.9118099212646,31.6265258789062,190.523971557617,0,17,0,13897,301262.621485968,3223337.65740045,1,NA
"2470",2470,-83.0252,29.07062,"CKM2015030704","OtterTrawl",3,2015,1,1,0,0,0,0,0,-1.7,10.648157119751,28.9290504455566,0.0142884766682982,14.9553136825562,31.6003341674805,190.582397460938,0,15,0,13899,302858.056064049,3217503.09295886,1,NA
"2471",2471,-83.08542,29.07873,"CKM2015030705","OtterTrawl",3,2015,1,1,0,0,0,0,0,-3,11.1063165664673,26.2458572387695,0.0143268425017595,14.9211082458496,31.558235168457,190.676620483398,0,18,0,13900,297010.523195481,3218504.18028627,1,NA
"2472",2472,-83.03508,29.06137,"CKM2015040602","OtterTrawl",4,2015,1,1,0,0,0,0,0,-3.8,11.8607397079468,29.5048007965088,0.0142593747004867,14.954047203064,31.5979499816895,190.608612060547,0,9,0,13909,301878.380979774,3216494.48699684,1,NA
"2473",2473,-83.11248,29.10887,"CKM2015040604","OtterTrawl",4,2015,1,1,0,0,0,0,0,-3.6,9.34506130218506,22.5145988464355,0.0143884532153606,14.8936977386475,31.5313339233398,190.708038330078,0,8,0,13910,294435.856071353,3221891.61415204,1,NA
"2474",2474,-83.13332,29.26047,"CKM2015050804","OtterTrawl",5,2015,0,1,0,0,0,0,0,-1.7,2.07213711738586,5.58844232559204,0.0150655247271061,14.7743291854858,31.8066349029541,190.8466796875,0,10,0,13918,292712.644242615,3238730.78704772,1,NA
"2475",2475,-83.19755,29.245,"CKM2015060103","OtterTrawl",6,2015,1,0,0,0,0,0,0,-3,6.49678468704224,8.86023044586182,0.0146956574171782,14.748215675354,31.6539649963379,190.847930908203,0,8,0,13921,286437.897223277,3237131.49027583,1,NA
"2476",2476,-83.1291,29.24198,"CKM2015080301","OtterTrawl",8,2015,1,1,0,0,0,0,0,-1.9,3.62925052642822,7.66059160232544,0.0148970931768417,14.7809076309204,31.7469234466553,190.78434753418,0,27,0,13933,293085.557437449,3236673.97195706,1,NA
"2477",2477,-83.15787,29.19408,"CKM2015080302","OtterTrawl",8,2015,1,1,0,0,0,0,0,-3.2,8.32204055786133,12.8714456558228,0.0146469762548804,14.7961282730103,31.6873035430908,190.768264770508,0,10,0,13934,290191.233453327,3231416.03890203,1,NA
"2478",2478,-83.16435,29.20385,"CKM2015080303","OtterTrawl",8,2015,1,1,0,0,0,0,0,-3.3,8.64773178100586,11.956597328186,0.0146600622683764,14.7872791290283,31.6475009918213,190.785522460938,0,17,0,13935,289580.992993739,3232510.51104564,1,NA
"2479",2479,-83.1939,29.29005,"CKM2015080307","OtterTrawl",8,2015,0,1,0,0,0,0,0,-2.4,3.49273014068604,5.35542726516724,0.0146635537967086,14.713418006897,31.7121486663818,190.805480957031,0,10,0,13938,286886.222453077,3242118.12159723,1,NA
"2480",2480,-83.16643,29.3067,"CKM2015090305","OtterTrawl",9,2015,1,1,0,0,0,0,0,-1.7,1.21827065944672,2.24455523490906,0.0150947337970138,14.7361278533936,31.8231372833252,190.90185546875,0,6,0,13947,289589.472702024,3243913.86198265,1,NA
"2481",2481,-83.2192,29.31822,"CKM2015090503","OtterTrawl",9,2015,1,1,0,0,0,0,0,-2.8,4.86999702453613,7.00775384902954,0.0149810425937176,14.6866025924683,31.7181797027588,190.90998840332,0,8,0,13950,284487.179840665,3245286.82592554,1,NA
"2482",2482,-83.24565,29.35167,"CKM2015090504","OtterTrawl",9,2015,1,1,0,0,0,0,0,-1.8,4.98585510253906,9.78799438476562,0.0154905989766121,14.635196685791,31.7473907470703,191.022811889648,0,13,0,13951,281989.089746861,3249043.52023249,1,NA
"2483",2483,-83.1325,29.18552,"CKM2015110102","OtterTrawl",11,2015,1,1,0,0,0,0,0,-3.3,6.1131591796875,13.8529901504517,0.0145342210307717,14.8119039535522,31.622537612915,190.696975708008,0,15,0,13959,292641.322845489,3230422.21009066,1,NA
"2484",2484,-83.03728,29.06507,"CKM2015110106","OtterTrawl",11,2015,1,1,0,0,0,0,0,-2,11.4602584838867,29.0154113769531,0.0142472125589848,14.9505920410156,31.600212097168,190.604354858398,0,15,0,13961,301671.241955328,3216908.25663061,1,NA
"2485",2485,-83.11542,29.2214,"CKM2015110504","OtterTrawl",11,2015,1,1,0,0,0,0,0,-2.5,3.64615797996521,10.2053728103638,0.0146920969709754,14.7964115142822,31.7241668701172,190.722854614258,0,7,0,13965,294374.208251969,3234368.91383615,1,NA
"2486",2486,-83.19597,29.25365,"CKM2015120102","OtterTrawl",12,2015,0,1,0,0,0,0,0,-2,5.72050523757935,8.0802116394043,0.0146867586299777,14.7416849136353,31.6642513275146,190.838500976562,0,8,0,13967,286609.447631707,3238087.36405049,1,NA
"2487",2487,-83.10812,29.10767,"CKM2015120201","OtterTrawl",12,2015,1,1,0,0,0,0,0,-2,9.17153835296631,22.6641998291016,0.0143771171569824,14.8957672119141,31.5365676879883,190.698913574219,0,9,0,13970,294857.845088188,3221751.00738417,1,NA
"2488",2488,-83.00093,29.0979,"CKM2016010407","OtterTrawl",1,2016,1,0,0,0,0,0,0,-2.4,7.38966989517212,27.0620803833008,0.0142906215041876,14.9610395431519,31.6077919006348,190.515533447266,0,5,0,13984,305272.465107145,3220486.14265263,1,NA
"2489",2489,-83.21212,29.28657,"CKM2016010501","OtterTrawl",1,2016,1,0,0,0,0,0,0,-2.7,5.30271768569946,7.14429140090942,0.0145603297278285,14.7016401290894,31.6651287078857,190.793350219727,0,6,0,13985,285108.596623531,3241765.71799411,1,NA
"2490",2490,-83.23725,29.3322,"CKM2016010504","OtterTrawl",1,2016,1,0,0,0,0,0,0,-1.7,5.67096328735352,8.67564010620117,0.0152747482061386,14.6599187850952,31.728458404541,190.978393554688,0,3,0,13986,282763.477013302,3246869.7900267,1,NA
"2491",2491,-83.1312,29.2469,"CKM2016030102","OtterTrawl",3,2016,0,1,0,0,0,0,0,-2,3.35927248001099,7.07218885421753,0.0149405943229795,14.7785921096802,31.7616119384766,190.803237915039,0,10,0,13995,292891.335462793,3237222.99337975,1,NA
"2492",2492,-82.99343,29.10258,"CKM2016030207","OtterTrawl",3,2016,1,0,0,0,0,0,0,-2.3,6.858567237854,26.875207901001,0.0142873926088214,14.9656162261963,31.6083469390869,190.500762939453,0,11,0,14002,306011.29056448,3220992.4406237,1,NA
"2493",2493,-83.10653,29.21513,"CKM2016051003","OtterTrawl",5,2016,0,1,0,0,0,0,0,-2,2.82980608940125,11.0871524810791,0.0146590415388346,14.8068151473999,31.757495880127,190.724838256836,0,7,0,14019,295226.073700874,3233658.42777764,1,NA
"2494",2494,-83.20807,29.26628,"CKM2016051006","OtterTrawl",5,2016,1,0,0,0,0,0,0,-3,5.68719053268433,7.92897653579712,0.0145854782313108,14.7236576080322,31.6501655578613,190.817993164062,0,1,0,14020,285459.722491752,3239509.36034536,1,NA
"2495",2495,-83.1595,29.30153,"CKM2016060804","OtterTrawl",6,2016,1,0,0,0,0,0,0,-2.1,0.368483781814575,1.80339694023132,0.0151246078312397,14.742259979248,31.8384056091309,190.902893066406,0,2,0,14031,290252.127673144,3243328.38451934,1,NA
"2496",2496,-83.11452,29.18878,"CKM2016070303","OtterTrawl",7,2016,1,1,0,0,0,0,0,-2.9,4.38547992706299,13.7280788421631,0.0145265441387892,14.819408416748,31.6484241485596,190.687744140625,0,5,0,14036,294396.577504048,3230751.91038978,1,NA
"2497",2497,-83.1456,29.24942,"CKM2016070304","OtterTrawl",7,2016,1,1,0,0,0,0,0,-1.8,3.69336938858032,6.69938278198242,0.0149063728749752,14.770824432373,31.7465362548828,190.818313598633,0,8,0,14037,291496.722260313,3237527.83665159,1,NA
"2498",2498,-83.28913,29.33933,"CKM2016070306","OtterTrawl",7,2016,1,1,0,0,0,0,0,-3.9,9.37623405456543,13.7314777374268,0.0156253259629011,14.5831661224365,31.6865501403809,191.023620605469,0,8,0,14039,277740.029277532,3247757.65746027,1,NA
"2499",2499,-83.08877,29.15267,"CKM2016070501","OtterTrawl",7,2016,1,0,0,0,0,0,0,-1.6,4.30017423629761,18.2037868499756,0.0144327795132995,14.8708553314209,31.6579303741455,190.674789428711,0,19,0,14041,296829.797498949,3226704.90399533,1,NA
"2500",2500,-83.05582,29.10408,"CKM2016070503","OtterTrawl",7,2016,1,0,0,0,0,0,0,-2.6,7.49293899536133,24.3231678009033,0.014234684407711,14.9181842803955,31.6022357940674,190.58088684082,0,7,0,14042,299941.408932918,3221263.10233333,1,NA
"2501",2501,-83.1169,29.2324,"CKM2016080807","OtterTrawl",8,2016,1,1,0,0,0,0,0,-2.4,4.0215630531311,8.91755962371826,0.0148077746853232,14.7926931381226,31.7560272216797,190.75862121582,0,7,0,14051,294252.317154411,3235590.69498159,1,NA
"2502",2502,-83.2163,29.3056,"CKM2016080811","OtterTrawl",8,2016,1,1,0,0,0,0,0,-3.9,5.48675870895386,7.04969120025635,0.0147823169827461,14.6919498443604,31.6928577423096,190.853698730469,0,5,0,14052,284742.378045703,3243882.68239699,1,NA
"2503",2503,-83.24418,29.34287,"CKM2016090302","OtterTrawl",9,2016,1,0,0,0,0,0,0,-2,5.42078447341919,9.42674160003662,0.0154094276949763,14.6440906524658,31.7373180389404,191.006011962891,0,12,0,14058,282113.103589143,3248065.37061317,1,NA
"2504",2504,-83.23265,29.31878,"CKM2016090303","OtterTrawl",9,2016,1,0,0,0,0,0,0,-3.2,5.96932506561279,8.36511135101318,0.0151104396209121,14.6717720031738,31.7106704711914,190.938430786133,0,17,0,14059,283181.851539157,3245373.76342544,1,NA
"2505",2505,-83.11867,29.07172,"CKM2016100704","OtterTrawl",10,2016,1,0,0,0,0,0,0,-3.9,13.0830640792847,26.4811859130859,0.014411031268537,14.9106397628784,31.5204105377197,190.747360229492,0,2,0,14069,293759.307291777,3217784.98962131,1,NA
"2506",2506,-83.02225,29.08125,"CKM2016100706","OtterTrawl",10,2016,1,0,0,0,0,0,0,-3.8,9.40727424621582,27.9656677246094,0.0142794325947762,14.9521207809448,31.6046466827393,190.562530517578,0,14,0,14070,303165.501378288,3218676.27766124,1,NA
"2507",2507,-83.17088,29.22693,"CKM2016100804","OtterTrawl",10,2016,1,0,0,0,0,0,0,-2.9,7.03059196472168,9.559494972229,0.014729798771441,14.7716388702393,31.6566295623779,190.815292358398,0,7,0,14073,288993.314804416,3235080.35473659,1,NA
"2508",2508,-83.10845,29.18417,"CKM2016100805","OtterTrawl",10,2016,1,0,0,0,0,0,0,-3.5,3.88044428825378,14.3032779693604,0.0145281972363591,14.8284711837769,31.668514251709,190.695327758789,0,16,0,14074,294977.756033778,3230230.35004485,1,NA
"2509",2509,-83.11488,29.23383,"CKM2016110102","OtterTrawl",11,2016,1,1,0,0,0,0,0,-1.8,3.82468175888062,8.902419090271,0.0148169230669737,14.7952280044556,31.7713985443115,190.765151977539,0,13,0,14075,294451.552217647,3235745.64591736,1,NA
"2510",2510,-83.1741,29.22563,"CKM2016110103","OtterTrawl",11,2016,1,1,0,0,0,0,0,-3,7.34411716461182,9.82972526550293,0.0147248050197959,14.7716770172119,31.6506175994873,190.821166992188,0,6,0,14076,288677.585091554,3234942.06507488,1,NA
"2511",2511,-83.15655,29.30212,"CKM2016110502","OtterTrawl",11,2016,0,1,0,0,0,0,0,-2.4,0.122827507555485,1.52847075462341,0.0151576548814774,14.7452421188354,31.8487529754639,190.908874511719,0,3,0,14082,290539.931457081,3243388.4932266,1,NA
"2512",2512,-82.98605,29.0689,"CKM2016110601","OtterTrawl",11,2016,1,0,0,0,0,0,0,-2.7,10.7009658813477,30.6096134185791,0.01445247605443,14.9815130233765,31.5921497344971,190.536529541016,0,12,0,14083,306666.698317707,3217247.60861678,1,NA
"2513",2513,-83.10807,29.14962,"CKM2016110605","OtterTrawl",11,2016,1,0,0,0,0,0,0,-2.8,5.76141405105591,18.1126041412354,0.0144377080723643,14.862865447998,31.5936698913574,190.689971923828,0,6,0,14084,294946.020157938,3226400.37717327,1,NA
"2514",2514,-83.13467,29.23307,"CKM2016120207","OtterTrawl",12,2016,1,0,0,0,0,0,0,-1.9,4.78751134872437,8.58647155761719,0.0147928586229682,14.7808704376221,31.7064971923828,190.761993408203,0,12,0,14091,292526.131575475,3235696.27050244,1,NA
"2515",2515,-83.2126,29.32232,"CKM2016120303","OtterTrawl",12,2016,1,0,0,0,0,0,0,-2.7,4.2021598815918,6.38886117935181,0.0149737196043134,14.6922168731689,31.7282009124756,190.911880493164,0,8,0,14092,285136.889957079,3245729.12293192,1,NA
"2516",2516,-83.11588,29.07402,"CKM2016120503","OtterTrawl",12,2016,1,1,0,0,0,0,0,-3.2,12.6823482513428,26.2367897033691,0.0144025236368179,14.9107255935669,31.5242385864258,190.7392578125,0,5,0,14094,294035.540358461,3218035.02499405,1,NA
"2517",2517,-82.99402,29.13897,"CKM2016120506","OtterTrawl",12,2016,1,1,0,0,0,0,0,-2,2.91904044151306,23.3839950561523,0.0142846247181296,14.9493093490601,31.7080345153809,190.52326965332,0,12,0,14096,306022.197242116,3225026.48031625,1,NA
"2518",2518,-82.99142,29.14037,"CKM2017010202","OtterTrawl",1,2017,1,0,0,0,0,0,0,-2.1,2.79862284660339,23.3514423370361,0.014294708147645,14.9504976272583,31.7189445495605,190.526870727539,0,14,0,14101,306277.805706421,3225177.35513986,1,NA
"2519",2519,-83.17943,29.25685,"CKM2017010301","OtterTrawl",1,2017,0,1,0,0,0,0,0,-3.1,4.49350738525391,6.84033107757568,0.0147743290290236,14.7484636306763,31.7012348175049,190.83528137207,0,16,0,14103,288223.706731843,3238412.03307551,1,NA
"2520",2520,-83.22512,29.34888,"CKM2017010302","OtterTrawl",1,2017,1,0,0,0,0,0,0,-2,3.68391346931458,7.81547260284424,0.0153885455802083,14.6687669754028,31.7680206298828,191.019241333008,0,12,0,14104,283976.808612139,3248696.12891469,1,NA
"2521",2521,-83.19628,29.19945,"CKM2017010304","OtterTrawl",1,2017,1,0,0,0,0,0,0,-2.7,10.9172859191895,13.2753105163574,0.0147847151383758,14.7841300964355,31.7236328125,190.885162353516,0,3,0,14105,286466.823556224,3232080.50484536,1,NA
"2522",2522,-82.98685,29.01947,"CKM2017020202","OtterTrawl",2,2017,1,0,0,0,0,0,0,-3.1,16.1174736022949,29.4666442871094,0.0146309183910489,14.997730255127,32.0747604370117,190.583908081055,0,5,0,14117,306496.541234855,3211770.71136904,1,NA
"2523",2523,-83.13818,29.21678,"CKM2017020801","OtterTrawl",2,2017,1,0,0,0,0,0,0,-1.6,5.85222148895264,10.3127613067627,0.0146469864994287,14.7845077514648,31.6494693756104,190.722320556641,0,8,0,14121,292151.990207969,3233896.97172976,1,NA
"2524",2524,-82.99637,29.11282,"CKM2017030203","OtterTrawl",3,2017,1,0,0,0,0,0,0,-1.9,5.73583459854126,25.775577545166,0.0142450891435146,14.9600896835327,31.6132392883301,190.490127563477,0,15,0,14123,305744.369671809,3222132.17651874,1,NA
"2525",2525,-83.14297,29.26575,"CKM2017040606","OtterTrawl",4,2017,1,0,0,0,0,0,0,-1.6,1.99964535236359,4.84901475906372,0.0150512643158436,14.7662620544434,31.8038597106934,190.858901977539,0,11,0,14133,291785.461994441,3239333.11923418,1,NA
"2526",2526,-83.20983,29.30098,"CKM2017040701","OtterTrawl",4,2017,1,0,0,0,0,0,0,-3,5.05030918121338,6.501380443573,0.0146456100046635,14.6977825164795,31.6852722167969,190.816009521484,0,11,0,14134,285361.267709291,3243358.71356746,1,NA
"2527",2527,-83.22577,29.34273,"CKM2017040702","OtterTrawl",4,2017,1,0,0,0,0,0,0,-2,4.19201707839966,7.6706337928772,0.0153211485594511,14.670877456665,31.7576427459717,191.000595092773,0,3,0,14135,283900.703148832,3248015.65951675,1,NA
"2528",2528,-82.9609,29.09035,"CKM2017050505","OtterTrawl",5,2017,1,0,0,0,0,0,0,-2.9,8.71312046051025,29.6056938171387,0.0144237065687776,14.9949970245361,31.5961799621582,190.480606079102,0,5,0,14140,309155.010790668,3219583.85680724,1,NA
"2529",2529,-83.1787,29.23687,"CKM2017050701","OtterTrawl",5,2017,1,0,0,0,0,0,0,-3,6.47285556793213,8.78358459472656,0.0147450352087617,14.762393951416,31.6674995422363,190.832992553711,0,10,0,14142,288253.496903538,3236196.17672377,1,NA
"2530",2530,-83.21243,29.29427,"CKM2017050705","OtterTrawl",5,2017,1,1,0,0,0,0,0,-3.4,5.26291704177856,6.89247989654541,0.0145833538845181,14.6968040466309,31.6710052490234,190.796524047852,0,5,0,14144,285094.605839162,3242619.75224961,1,NA
"2531",2531,-82.9561,29.13912,"CKM2017060406","OtterTrawl",6,2017,1,0,0,0,0,0,0,-2,3.28769040107727,25.3678188323975,0.0142859388142824,14.9821929931641,31.7083072662354,190.486114501953,0,13,0,14156,309712.088930675,3224981.1491277,1,NA
"2532",2532,-83.23643,29.34028,"CKM2017060601","OtterTrawl",6,2017,1,0,0,0,0,0,0,-1.8,5.07521820068359,8.66654586791992,0.015349268913269,14.6564178466797,31.7418327331543,190.99772644043,0,9,0,14157,282860.255898048,3247763.86302956,1,NA
"2533",2533,-83.16498,29.24087,"CKM2017060606","OtterTrawl",6,2017,1,0,0,0,0,0,0,-1.6,5.37662792205811,7.89442157745361,0.0147906830534339,14.7656831741333,31.6944065093994,190.818740844727,0,3,0,14161,289595.457170777,3236614.81945315,1,NA
"2534",2534,-83.10498,29.23675,"CKM2017060608","OtterTrawl",6,2017,1,0,0,0,0,0,0,-1.8,3.05913329124451,8.91768264770508,0.0148478895425797,14.8054609298706,31.8309326171875,190.78938293457,0,25,0,14162,295419.786779564,3236051.96660675,1,NA
"2535",2535,-82.97805,29.1236,"CKM2017070401","OtterTrawl",7,2017,1,0,0,0,0,0,0,-2,4.99283981323242,25.6049194335938,0.0142132677137852,14.974461555481,31.6136074066162,190.458084106445,0,10,0,14163,307547.443114592,3223296.80723885,1,NA
"2536",2536,-82.98152,29.1041,"CKM2017070402","OtterTrawl",7,2017,1,0,0,0,0,0,0,-2.3,6.88544654846191,27.2757453918457,0.0143027240410447,14.9759092330933,31.6063137054443,190.4853515625,0,7,0,14164,307173.381475313,3221141.33347875,1,NA
"2537",2537,-83.10017,29.08717,"CKM2017070406","OtterTrawl",7,2017,1,0,0,0,0,0,0,-3.6,10.7787590026855,25.0604305267334,0.0143621200695634,14.910195350647,31.542760848999,190.699325561523,0,3,0,14165,295591.129276221,3219465.11003125,1,NA
"2538",2538,-83.12968,29.1858,"CKM2017070701","OtterTrawl",7,2017,1,0,0,0,0,0,0,-3.2,5.86194896697998,13.7823925018311,0.014523153193295,14.8118019104004,31.6122341156006,190.689025878906,0,1,0,14169,292916.161727416,3230448.26686408,1,NA
"2539",2539,-83.17648,29.2353,"CKM2017070704","OtterTrawl",7,2017,1,0,0,0,0,0,0,-2.5,6.52547883987427,8.86338710784912,0.0147464266046882,14.764458656311,31.6674213409424,190.829238891602,0,8,0,14172,288466.081932931,3236018.15380879,1,NA
"2540",2540,-83.19963,29.31277,"CKM2017070706","OtterTrawl",7,2017,1,0,0,0,0,0,0,-2,3.671311378479,5.30190420150757,0.0148698529228568,14.7058172225952,31.735481262207,190.87385559082,0,13,0,14173,286376.809478218,3244646.83822937,1,NA
"2541",2541,-83.05507,29.12523,"CKM2017080406","OtterTrawl",8,2017,1,1,0,0,0,0,0,-3.2,5.27037334442139,22.1758193969727,0.014222776517272,14.9056615829468,31.6117973327637,190.553100585938,0,1,0,14180,300055.336570041,3223605.90625827,1,NA
"2542",2542,-83.17873,29.22082,"CKM2017080702","OtterTrawl",8,2017,1,0,0,0,0,0,0,-3,7.98396396636963,10.4214105606079,0.014718190766871,14.7730436325073,31.6394710540771,190.831176757812,0,6,0,14182,288217.532875592,3234417.29018813,1,NA
"2543",2543,-82.99402,29.125,"CKM2017090202","OtterTrawl",9,2017,1,0,0,0,0,0,0,-2.2,4.37812662124634,24.6660633087158,0.0142015125602484,14.9582557678223,31.6196269989014,190.472412109375,0,13,0,14190,305995.954696319,3223478.1968874,1,NA
"2544",2544,-83.00683,29.08143,"CKM2017090203","OtterTrawl",9,2017,1,0,0,0,0,0,0,-2,9.24221515655518,28.5367107391357,0.0143287237733603,14.9629735946655,31.6016445159912,190.544937133789,0,1,0,14191,304667.065029772,3218670.5607368,1,NA
"2545",2545,-83.15123,29.20538,"CKM2017090902","OtterTrawl",9,2017,1,0,0,0,0,0,0,-2.6,7.34358930587769,11.6178302764893,0.0146132679656148,14.7880754470825,31.6306228637695,190.742523193359,0,6,0,14197,290859.950227863,3232656.63487441,1,NA
"2546",2546,-83.12435,29.23562,"CKM2017100802","OtterTrawl",10,2017,1,0,0,0,0,0,0,-2.1,4.06744384765625,8.46591281890869,0.0148329874500632,14.7842121124268,31.7281246185303,190.756393432617,0,14,0,14205,293534.520836891,3235960.6820298,1,NA
"2547",2547,-83.15837,29.20943,"CKM2017100803","OtterTrawl",10,2017,1,0,0,0,0,0,0,-3.1,7.885657787323,11.2201795578003,0.0146379210054874,14.7839012145996,31.6215209960938,190.764099121094,0,12,0,14206,290173.890375125,3233118.2692858,1,NA
"2548",2548,-83.22203,29.27917,"CKM2017100805","OtterTrawl",10,2017,1,0,0,0,0,0,0,-3.5,6.40779066085815,8.35952091217041,0.0147132743149996,14.7029027938843,31.6848850250244,190.841278076172,0,8,0,14208,284130.092587149,3240963.73937715,1,NA
"2549",2549,-83.07938,29.07742,"CKM2017110203","OtterTrawl",11,2017,1,0,0,0,0,0,0,-1.8,11.0253353118896,26.4632873535156,0.0143126184120774,14.9240417480469,31.5645523071289,190.665908813477,0,18,0,14215,297596.016814626,3218348.59901238,1,NA
"2550",2550,-83.10193,29.18833,"CKM2017120201","OtterTrawl",12,2017,1,1,0,0,0,0,0,-1.6,3.1730842590332,14.0262460708618,0.0145529629662633,14.8301734924316,31.7111549377441,190.705154418945,0,13,0,14228,295620.152845262,3230680.05232986,1,NA
"2551",2551,-83.21317,29.29052,"CKM2017120204","OtterTrawl",12,2017,1,0,0,0,0,0,0,-3.3,5.35121583938599,7.09840202331543,0.0145611092448235,14.6980171203613,31.6654796600342,190.790817260742,0,9,0,14229,285014.847556123,3242205.46283636,1,NA
"2552",2552,-83.22222,29.30272,"CKM2017120205","OtterTrawl",12,2017,1,0,0,0,0,0,0,-3.2,6.11717700958252,7.65883207321167,0.0148191237822175,14.6879377365112,31.6869792938232,190.862335205078,0,4,0,14230,284161.185488837,3243574.37189983,1,NA
"2553",2553,-83.22883,29.28987,"CKM2017120206","OtterTrawl",12,2017,1,0,0,0,0,0,0,-3.6,6.88804721832275,8.57623767852783,0.0147799383848906,14.688756942749,31.6707248687744,190.85205078125,0,5,0,14231,283491.877273935,3242162.28797825,1,NA
